age,workclass,fnlgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
23,Private,222835,Bachelors,13,Never-married,Other-service,Other,White,Female,0,0,30,United-States,<=50K
46,Private,251786,School,2,No spouse,Other-service,Other,White,Female,0,0,40,Mexico,<=50K
20,Private,164219,College,9,Never-married,Handlers-cleaners,Other,White,Male,0,0,45,United-States,<=50K
33,Private,251120,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States,>50K
30,Private,236993,College,10,Never-married,Adm-clerical,Other,White,Female,0,0,30,United-States,<=50K
43,Gov,105896,College,10,No spouse,Protective-serv,Other,White,Female,0,0,40,United-States,<=50K
23,Private,211527,College,10,Never-married,Handlers-cleaners,Other,White,Male,0,0,60,United-States,<=50K
34,Private,317809,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
25,Private,185287,College,10,Never-married,Adm-clerical,Other,White,Male,0,0,40,United-States,<=50K
50,Private,31014,College,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
44,Private,151985,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,24,United-States,>50K
26,Private,89389,College,10,No spouse,Prof-specialty,Other,White,Female,0,0,40,United-States,<=50K
35,Private,406051,Doctorate,16,Never-married,Prof-specialty,Other,White,Female,0,0,80,United-States,>50K
48,Without-pay,171986,College,9,No spouse,Prof-specialty,Other,White,Male,0,0,15,United-States,<=50K
26,Private,167848,College,9,Never-married,Machine-op-inspct,Other,Black,Male,0,0,40,United-States,<=50K
41,Gov,213019,Masters,14,No spouse,Prof-specialty,Other,White,Female,0,0,40,United-States,<=50K
25,Private,211424,Bachelors,13,Never-married,Other-service,Other,White,Male,0,0,40,United-States,<=50K
33,Private,168981,Assoc,11,Never-married,Prof-specialty,Other,White,Female,0,0,55,United-States,<=50K
24,Private,122348,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
31,Private,139753,Bachelors,13,No spouse,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
24,Gov,176178,Assoc,12,Never-married,Prof-specialty,Other,White,Female,0,0,2,United-States,<=50K
41,Private,145220,School,5,Never-married,Priv-house-serv,Other,White,Female,0,0,40,Columbia,<=50K
38,Gov,188612,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
19,Private,445728,College,9,Never-married,Craft-repair,Other,White,Male,0,0,40,United-States,<=50K
19,Private,318002,College,9,Never-married,Adm-clerical,Other,White,Male,0,0,40,United-States,<=50K
24,Private,235722,College,9,Never-married,Other-service,Other,White,Male,0,0,40,United-States,<=50K
59,Private,367984,Bachelors,13,Married-civ-spouse,Prof-speciality,Husband,White,Male,0,0,40,United-States,<=50K
67,Private,212705,Masters,14,No spouse,Exec-managerial,Other,White,Male,0,0,55,United-States,>50K
49,Private,411273,School,6,No spouse,Machine-op-inspct,Other,Black,Male,0,0,40,United-States,<=50K
35,Private,103986,Assoc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
44,Private,203761,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
58,Private,266792,College,10,Married-civ-spouse,Prof-speciality,Husband,White,Male,99999,0,40,United-States,>50K
22,Private,116800,Assoc,12,Never-married,Protective-serv,Other,White,Male,0,0,60,United-States,<=50K
21,Gov,99199,College,10,Never-married,Exec-managerial,Other,White,Male,0,0,10,United-States,<=50K
50,Private,162327,College,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
44,Gov,100479,Assoc,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K
36,Gov,32587,College,10,Married-civ-spouse,Adm-clerical,Husband,Others,Male,0,0,40,United-States,<=50K
30,Federal-gov,321990,College,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,48,Cuba,>50K
52,Private,108914,College,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
35,Without-pay,61343,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,90,United-States,<=50K
48,Gov,81154,Assoc,11,Never-married,Protective-serv,Other,White,Male,0,0,48,United-States,<=50K
23,Private,162945,College,9,Married-civ-spouse,Sales,Husband,White,Male,0,2377,40,United-States,<=50K
37,Private,225504,Masters,14,Never-married,Sales,Other,White,Male,0,0,50,United-States,<=50K
44,Self-emp-inc,191712,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,55,United-States,>50K
44,Private,176063,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
36,Private,198587,Bachelors,13,No spouse,Prof-specialty,Other,White,Male,0,0,40,United-States,<=50K
26,Gov,34965,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,12,United-States,<=50K
31,Self-emp-inc,467108,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0,0,45,United-States,>50K
23,Private,263899,College,9,Never-married,Prof-speciality,Other,Black,Male,0,0,12,England,<=50K
29,Private,204984,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
53,Private,217568,College,9,No spouse,Craft-repair,Other,Black,Female,0,0,40,United-States,<=50K
52,Private,48343,Assoc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,193130,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1887,40,United-States,>50K
31,Private,253354,School,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,258026,College,9,Never-married,Prof-speciality,Other,White,Female,0,0,16,United-States,<=50K
64,Private,211360,College,9,No spouse,Prof-speciality,Other,White,Female,0,0,30,United-States,<=50K
55,Private,191367,College,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,148995,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
20,Private,123901,College,9,Never-married,Craft-repair,Other,White,Female,0,0,40,United-States,<=50K
50,Gov,117496,College,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,30,United-States,>50K
45,Self-emp-inc,32356,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,<=50K
17,Private,206506,School,6,Never-married,Handlers-cleaners,Other,White,Male,0,0,10,El-Salvador,<=50K
38,Private,218729,College,9,No spouse,Other-service,Other,White,Female,0,0,25,United-States,<=50K
43,Private,52498,College,9,No spouse,Exec-managerial,Other,White,Female,0,0,40,United-States,>50K
22,Private,136767,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
63,Private,219540,College,9,No spouse,Craft-repair,Other,White,Female,0,0,40,United-States,<=50K
36,Private,114059,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
56,Private,247337,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
43,Gov,310969,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
41,Private,171546,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
41,Private,217455,College,9,No spouse,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
36,Private,410489,Bachelors,13,No spouse,Prof-specialty,Other,White,Male,0,0,45,United-States,<=50K
59,Private,146391,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
46,Gov,165484,Assoc,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
23,Private,184271,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0,0,36,United-States,<=50K
46,Without-pay,231347,College,10,No spouse,Prof-specialty,Other,White,Male,0,0,20,United-States,<=50K
53,Private,95469,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,United-States,>50K
47,Private,244025,College,9,Never-married,Machine-op-inspct,Other,Others,Male,0,0,56,Puerto-Rico,<=50K
46,Federal-gov,46537,Masters,14,Never-married,Prof-specialty,Other,White,Female,0,0,40,United-States,<=50K
47,Private,205730,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,>50K
29,Private,383745,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,30,United-States,>50K
32,Private,328199,Assoc,11,No spouse,Exec-managerial,Other,White,Female,0,0,40,United-States,<=50K
90,Private,84553,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
63,Private,221072,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
23,Private,123983,Assoc,11,Never-married,Prof-specialty,Other,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
76,Private,191024,Bachelors,13,Married-civ-spouse,Prof-speciality,Husband,White,Male,0,0,30,United-States,<=50K
23,Private,167868,Assoc,11,Never-married,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
44,Private,225879,College,10,Married-civ-spouse,Adm-clerical,Wife,Others,Female,0,0,30,Mexico,>50K
81,Self-emp-inc,247232,School,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,2936,0,28,United-States,<=50K
17,Private,143791,School,6,Never-married,Other-service,Other,Black,Female,0,0,12,United-States,<=50K
56,Private,177271,Assoc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
58,Federal-gov,129786,School,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,31339,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
25,Private,236267,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,130620,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,35,Philippines,>50K
32,Private,208180,Assoc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,24,United-States,>50K
25,Private,292058,College,9,Never-married,Other-service,Other,White,Male,0,0,30,United-States,<=50K
29,Federal-gov,142712,College,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
23,Private,119665,College,9,Never-married,Adm-clerical,Other,White,Male,0,0,60,United-States,<=50K
41,Private,116825,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
48,Gov,201177,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
29,Private,118337,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
27,Private,173800,Masters,14,Never-married,Prof-speciality,Other,Asian-Pac-Islander,Male,0,0,20,Taiwan,<=50K
55,Private,289257,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,190912,School,7,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,1651,40,Vietnam,<=50K
45,Private,140581,College,10,No spouse,Other-service,Other,Black,Female,0,0,40,United-States,<=50K
50,Private,174102,College,9,No spouse,Craft-repair,Other,White,Male,0,0,40,Puerto-Rico,<=50K
22,Private,316509,College,9,Never-married,Craft-repair,Other,White,Male,0,0,50,United-States,<=50K
80,Gov,20101,College,9,No spouse,Other-service,Other,Others,Female,0,0,32,United-States,<=50K
30,Private,187279,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,44,United-States,<=50K
20,Private,259496,College,10,Never-married,Sales,Other,White,Female,0,0,20,United-States,<=50K
29,Without-pay,181466,College,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
56,Private,178202,College,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
63,Private,188976,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,203027,College,9,Never-married,Handlers-cleaners,Other,White,Male,0,0,40,United-States,<=50K
38,Gov,142022,College,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
31,Private,119033,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,216181,College,10,Never-married,Sales,Other,White,Male,0,0,35,United-States,<=50K
47,Private,178341,School,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,>50K
25,Gov,244408,Bachelors,13,Never-married,Tech-support,Other,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
31,Private,198953,College,10,No spouse,Adm-clerical,Other,Black,Female,0,0,38,United-States,<=50K
28,Private,173110,College,9,Never-married,Exec-managerial,Other,White,Female,0,0,40,United-States,<=50K
38,Private,66326,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,<=50K
30,Gov,181091,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
39,Self-emp-inc,135500,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
27,Private,133929,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0,0,36,United-States,<=50K
26,Private,86483,College,10,Never-married,Exec-managerial,Other,White,Female,0,0,40,United-States,<=50K
47,Private,167787,College,9,Never-married,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
27,Without-pay,208577,College,9,Never-married,Craft-repair,Other,White,Male,0,2258,50,United-States,<=50K
43,Private,216697,College,10,Married-civ-spouse,Protective-serv,Husband,Others,Male,0,0,32,United-States,<=50K
32,Gov,118457,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0,0,55,United-States,<=50K
20,Private,298635,College,10,Never-married,Sales,Other,Asian-Pac-Islander,Male,0,0,30,Philippines,<=50K
21,Gov,212780,School,8,Never-married,Handlers-cleaners,Other,Black,Female,0,0,20,United-States,<=50K
32,Private,159187,Assoc,11,Never-married,Prof-specialty,Other,White,Male,0,0,40,United-States,<=50K
37,Private,237995,Assoc,11,No spouse,Machine-op-inspct,Other,Black,Male,0,0,48,United-States,<=50K
45,Private,160724,College,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
37,Self-emp-inc,183800,Assoc,12,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,>50K
54,Private,185936,School,5,No spouse,Prof-speciality,Other,White,Female,0,0,15,United-States,<=50K
24,Private,161198,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0,0,25,United-States,<=50K
28,Private,113635,School,7,Never-married,Prof-speciality,Other,White,Male,0,0,30,United-States,<=50K
23,Private,214542,College,10,Never-married,Farming-fishing,Other,White,Male,0,0,40,United-States,<=50K
54,Private,172991,College,9,Married-civ-spouse,Prof-speciality,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,203761,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
38,Private,161141,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
71,Private,180117,School,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,317396,College,10,No spouse,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
52,Without-pay,237868,College,10,Never-married,Adm-clerical,Other,White,Male,0,0,5,United-States,<=50K
30,Private,323069,Bachelors,13,Never-married,Sales,Other,White,Female,0,0,40,United-States,<=50K
34,Private,181091,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
38,Private,309122,School,6,No spouse,Machine-op-inspct,Other,White,Female,0,0,40,United-States,<=50K
43,Federal-gov,105936,Assoc,11,Never-married,Prof-specialty,Other,White,Female,13550,0,40,United-States,>50K
43,Private,40024,School,7,Never-married,Transport-moving,Other,White,Male,0,0,42,United-States,<=50K
36,Federal-gov,192443,College,10,Never-married,Exec-managerial,Other,Black,Male,13550,0,40,United-States,>50K
24,Gov,184216,College,10,Never-married,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
29,Private,256211,School,2,Never-married,Prof-speciality,Other,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
55,Private,205422,School,6,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
51,Private,22211,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,60,United-States,>50K
43,Gov,196308,College,9,No spouse,Exec-managerial,Other,Others,Female,0,0,40,United-States,<=50K
28,Private,389713,College,9,No spouse,Protective-serv,Other,White,Male,0,0,40,United-States,<=50K
54,Private,82566,Assoc,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
47,Private,199058,College,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
47,Private,160440,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
47,Private,76034,College,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,57,United-States,>50K
38,Private,188503,College,10,Never-married,Adm-clerical,Other,White,Female,6497,0,35,United-States,<=50K
60,Without-pay,92845,School,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,29083,College,9,Never-married,Sales,Other,Others,Female,0,0,25,United-States,<=50K
